id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
t2FX2R8FW70iR4hAexAIVw==,Propiedad,21/10/2019,17/08/2020,21/10/2019,-3.16388E+11,-6.0689E+11,Argentina,Santa Fe,Santa Fe,,,,2,1,1,60,46,,,Mensual,Departamento en venta 1 dormitorio sobre Boulevard,"Corredor Responsable: Lorena De Luca - CCI Santa Fe N° 0360Contacto: Nicolás Recalde - MLS ID # 420781038-59Corredor:<br>Lorena De Luca Matricula N°0360<br><br>Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán exclusivas por él.<br><br>Departamento en venta ubicado estratégicamente en la esquina de calles Boulevard Gálvez y Güemes, El mismo posee cocina-comedor, un dormitorio con placard empotrado y un baño completo. Gran oportunidad con ubicación premium!",Departamento,Venta
9Reh/70GSL3hTRogwgoVqQ==,Propiedad,21/10/2019,29/06/2020,21/10/2019,,,Argentina,Santa Fe,Santa Fe,,,,,2,,,,,,Mensual,SALVADOR CAPUTO 3500,"VENTA/ DÚPLEX INTERNO EN PLANTA ALTA ESTAR COMEDOR , 2 DORMITORIOS , 2BAÑOS , 2 BALCONES ",Departamento,Venta
RUhDptfFRrAV5CHRqpn+sA==,Propiedad,21/10/2019,13/01/2020,21/10/2019,,,Argentina,Santa Fe,Santa Fe,,,,2,,1,,,6300,ARS,Mensual,Departamento - Oeste,"Departamento interno de un dormitorio. Ingreso por cocina comedor integrada, un dormitorio, patio y baño  Tiene gas natural",Departamento,Alquiler
viE1aiJlBvSMiwp2xTJ/Gg==,Propiedad,21/10/2019,21/05/2020,21/10/2019,-316106578,-60697294,Argentina,Santa Fe,Santa Fe,,,,4,,1,70,70,1150000,ARS,Mensual,Departamento en Alquiler o Venta,"ALQUILER O VENTA<br>Disponible a partir de Diciembre<br><br>Ingreso por living comedor, cocina sectorizada,baño, 2  dormitorios y balcón.<br><br>Todos los servicios.<br><br>Alquier: $23.000 + Expensas + Impuestos<br>Requisitos: 4 recibos de sueldo<br><br>Venta:<br>45 cuotas pagas <br>Posesión ",Departamento,Venta
3ZCKLXVqFB/G3ImqDIKiLw==,Propiedad,21/10/2019,21/11/2019,21/10/2019,-316106578,-60697294,Argentina,Santa Fe,Santa Fe,,,,4,,1,70,70,23000,ARS,Mensual,Departamento en Alquiler o Venta,"ALQUILER O VENTA<br>Disponible a partir de Diciembre<br><br>Ingreso por living comedor, cocina sectorizada,baño, 2  dormitorios y balcón.<br><br>Todos los servicios.<br><br>Alquier: $23.000 + Expensas + Impuestos<br>Requisitos: 4 recibos de sueldo<br><br>Venta:<br>45 cuotas pagas <br>Posesión ",Departamento,Alquiler
wiI4iWSlYM05uacZYft6ww==,Propiedad,21/10/2019,21/01/2020,21/10/2019,,,Argentina,Santa Fe,Santa Fe,,,,2,1,1,38,38,3130000,ARS,,VENTA - Departamentos en construcción MONOAMBIENTES,"Bv. Avellaneda 756 - En construcción - Posesión marzo 2022.Forma de pago: anticipo desde 40 % - Saldo a pagar hasta 48 cuotas ( actualizadas )El edificio contará con GAS NATURAL.Dpto D - 38 m2 - Frente por Pje. Peitton.Ambiente único con balcón, cocina y baño.Valor como referencia en un 7mo piso.Corredor inmobiliario: Lucio Giménez. Matricula nº 623 - COCIR. - KP21690 - Publicado por  ",Departamento,Venta
Jn+2F/AI3m8wOyzSxAVL+g==,Propiedad,21/10/2019,30/10/2019,21/10/2019,,,Argentina,Santa Fe,Santa Fe,,,,2,1,1,40,38,11000,ARS,,R ALDAO 1800 TODO PLANTA BAJA,"Moderno departamento Planta baja al frente, compuesto de amplio living-comedor, cocina separada, patio seco, un dormitorio  agua caliente y gas natural. alquier mas impuestos y servicios, aumento 12.5% semestral.  <br>",Departamento,Alquiler
uH4R8W9rpHQQQ8EPrM8Fiw==,Propiedad,21/10/2019,30/10/2019,21/10/2019,-316156189,-606727462,Argentina,Santa Fe,Santa Fe,,,,2,1,1,35,35,8000,ARS,,ALMIRANTE BROWN 6200,"a metros de la Universidad Tecnológica, compuesto por living-comedor, cocina, un dormitorio con placard, baño completo, todos los servicios,  alquiler con impuestos incluidos (API Y TGI),  mas el pago de los servicios y expensas. aumento 12.5% semestral<br>",Departamento,Alquiler
LvxqUYtWJ8SMAjcL5yxZIw==,Propiedad,21/10/2019,26/11/2019,21/10/2019,-31641571943,-6.06939E+11,Argentina,Santa Fe,Santa Fe,,,,5,3,1,208,117,120000,USD,,VENTA CASA BARRIO CANDIOTI SUR / OPORTUNIDAD!,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Jimena Vilar - MLS ID # 420121179-3<br><br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Casa antigua a refaccionar en Planta Baja. Medidas: 209 m2. Medidas distribuidas: 6.00 mts x 34.6 mts. <br>Casa con jardín adelante, de dos dormitorios, cocina-comedor, baño y lavadero. Patio de baldosas cerámicas y habitación de servicio. <br>Excelente ubicación en uno de los barrios mas tradicionales de Santa Fe. A 450 m de Bulevar. A 350 m de la cervecería Santa Fe. ",Casa,Venta
WSsU8mpDqbE/5wNj87Cc4A==,Propiedad,21/12/2019,27/06/2020,21/12/2019,-31784253,-60835376,Argentina,Santa Fe,Santa Fe,,,,,,,800,,590000,ARS,,SE VENDE TERRENO EN SAUCE VIEJO,"Corredor Responsable: Marcos Provvidenti - CCI SANTA FE MAT N 0198Contacto: Soraya Gómez - MLS ID # 420811021-61<br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Terreno ubicado en Sauce Viejo, precisamente Bº Las Delicias, cuenta con una superficie total de 800m2 aprox. (15x53).<br>El mismo se encuentra rodeado por un entorno agradable. A metros del río.<br>Acepta entrega y financiación.<br><br><br>",Lote,Venta
OFiK0FGNAklhr8uT+yx5YA==,Propiedad,09/03/2020,10/03/2020,09/03/2020,-31636,-6069,Argentina,Santa Fe,Santa Fe,,,,,,,,,500000,ARS,,Alquiler de terreno (Ruta 1 KM 9 Cerca del Rio),3 Terrenos de 1100 y 1400 m2 a mts del rio Ubajay,Otro,Venta
tatKoGJ6WezTW3MTJ9Xpdg==,Propiedad,09/03/2020,10/03/2020,09/03/2020,-315942867,-606839873,Argentina,Santa Fe,Santa Fe,,,,,,,,,1700000,ARS,,Venta de departamento (Berutti y Alvear),"RAICESINMOBILIARIA VENTAAPROVECHA ULTIMAS 2 UNIDADES DISPONIBLESEXCELENTE  precio de Contado $850. 000FORMA DE PAGO Entrega (a convenir) saldo hasta 60 cuotaUbicados en calle Alvear y Berutti, Zona en total crecimientoEl mismo cuenta en PB con patio y-o cochera (abierta) comedor-estar, cocina- , en PA 1 Bano y 1 Dormitorio.",Otro,Venta
4F/qHjTZRfzGxMXF9O54wA==,Propiedad,09/03/2020,10/03/2020,09/03/2020,-31636,-6069,Argentina,Santa Fe,Santa Fe,,,,,,,,,100000,USD,,"Alquiler de terreno (Ruta 1 KM 8,2 Sobre la Ruta)",Espectacular lote sobre la ruta.  Apto cualquier emprendimiento.  Esta sobre el lado Oeste,Otro,Venta
jgFcqQXWk0ID/+OXjxBTFg==,Propiedad,09/03/2020,28/04/2020,09/03/2020,-3161330223,-6068954849,Argentina,Santa Fe,Santa Fe,,,,,,,,,16500,USD,,El Ceibo  6100 - U$D 16.500 - Terreno en Venta,"LOTE EN ALVEAR: mide 10 de frente sur x 30. 20 de fondo, sobre calle el ceibo 6100, a cuatro cuadras de la ruta nº18, frente a una plaza.  el precio es de u$s16. 500",Otro,Venta
CEhKWnssqZfjSaLCibZkQw==,Propiedad,09/03/2020,28/04/2020,09/03/2020,-3165032643,-6070371687,Argentina,Santa Fe,Santa Fe,,,,,,,,,600000,ARS,,TERRENOS SAUCE . SOMOS PARTICULARES. TOMAMOS TU USADO COMO PARTE DE PAGO.,Posibilidad de entrega y cuotas. Comunicarse al número anunciado.,Otro,Venta
1rWB/XDYhwdRB9Ek5INWMg==,Propiedad,09/03/2020,13/03/2020,09/03/2020,-32948405,-60652984,Argentina,Santa Fe,Santa Fe,,,,2,1,1,51,51,112000,USD,,Balcarce 1155 7 3,"Departamento de 1 dormitorio al contrafrente. Cocina semi integrada separada por una barra. Baño completo, placares con interiores, Balcón aterrazado, doble vidrio hermético e iluminacion Led en todos los ambientes. El inmueble se encuentra totalmente Amoblado  y equipado ( cama completa,  mesa, sillas, heladera, juego de living, microondas, cafetera, vajilla, etc).",Departamento,Venta
R+pTXn6KAGgUkpdcidQ3bg==,Propiedad,09/03/2020,10/03/2020,09/03/2020,-31636,-6069,Argentina,Santa Fe,Santa Fe,,,,,,1,,,1500000,ARS,,Venta de casa (Sin Nombre),Casa con gran terreno a reciclar o demoler 2d baño cocina comedor diario y living comedor cochera,Otro,Venta
WXItVfGnIgi/G97zYGPU4A==,Propiedad,09/03/2020,10/03/2020,09/03/2020,-31636,-6069,Argentina,Santa Fe,Santa Fe,,,,,,1,,,1600000,ARS,,Venta de departamento (Pje Maciel),"Departamento ideal para estudiantes de la Universidad Católica, esta a menos de 150 mts",Otro,Venta
ZgmGjXzYHKUC/BOFZ45q2g==,Propiedad,09/03/2020,28/04/2020,09/03/2020,-3165032643,-6070371687,Argentina,Santa Fe,Santa Fe,,,,,,1,,,40000,USD,,VENTA DE DPTOS. NO ALQUILAMOS.,COMUNICATE AL NÚMERO ANUNCIADO,Otro,Venta
nG1DLaphdZV2dFnnTAdoww==,Propiedad,09/03/2020,28/04/2020,09/03/2020,-3160973523,-6070437703,Argentina,Santa Fe,Santa Fe,,,,,,1,,,180000,USD,,Casa de 8 ambientes 3 habitac garage,Casa de 2 plantas,Otro,Venta
d4EM6imfED6ciQWlll8gFA==,Propiedad,09/03/2020,10/03/2020,09/03/2020,-31636,-6069,Argentina,Santa Fe,Santa Fe,,,,,,2,,,2849000,ARS,,Venta de casa (Coutry los molinos),"Excelente lugar para ir viviendo una vida, tranquila y segura.",Otro,Venta
v4EBtgervA7S4UiznsVN3g==,Propiedad,09/03/2020,28/04/2020,09/03/2020,-31644481,-607114027,Argentina,Santa Fe,Santa Fe,,,,,,2,,,110000,USD,,Departamento en venta de 2 dormitorios en Otros Barrios,"Excelente departamento sobre calle La Rioja 3000.  En su totalidad mide 72 m2.  Cuenta con cuatro ambientes: living-comedor, cocina, dos dormitorios, dos baños y dos balcones.",Otro,Venta
h9f4mEO9cmOT4i9af6FQvQ==,Propiedad,04/03/2020,09/10/2020,04/03/2020,-315809271,-607327655,Argentina,Santa Fe,Santa Fe,,,,16,3,6,600,550,,,Mensual,Casa - Santa Fe,"OPORTUNIDAD DE INVERSIÓN A VALOR DE MERCADO.<br><br>POR CESE DE ACTIVIDADES SE OFRECE IMPORTANTE CENTRO DEPORTIVO EN EL NORTE DE LA CIUDAD (BLASPARERA 9700)<br><br>PROPIEDAD MULTIDESTINO CON PISCINA CLIMATIZADA Y SALAS  PARA ACTIVIDADES FÍSICAS. (HOGAR DE DÍA, GERIÁTRICO, JARDÍN DE INFANTES, COLONIA DE VACACIONES, ESCUELAS, CENTRO DE REHABILITACION, GIMNASIO)<br><br>SOBRE CASI 600Mts2 CUENTA CON: <br>1- UNA CASA DE 3 DORMITORIOS COCINA COMEDOR BAÑO Y SALA. (160 mts2 construidos)<br>2- PATIO CON GALERIAS CUBIERTAS (GARAGE Y QUINCHO) CON 3 BAÑOS Y BEBEDEROS PARA NIÑOS (100 mts2 descubiertos)<br>3- DOS SALONES GRANDES DE 100mts2 PARA DIVERSAS ACTIVIDADES<br>4- PILETA CUBIERTA Y CLIMATIZADA (8x4x 1,40) CON SALON DE 70mts2 MAS VESTUARIOS CON DUCHAS MASCULINOS Y FEMENINOS.<br> <br>ACEPTAMOS PROPIEDADES EN PARTE DE PAGO. POSIBLE FINANCIACIÓN.<br>LISTO PARA ESCRITURAR. PLANOS REGULARIZADOS PARA HABILITACIONES COMERCIALES.<br>SISTEMA DE ALARMA, CONEXIÓN DE GAS EN TODA LA PROPIEDAD, AMBIENTES CLIMATIZADOS.<br><br><br><br><br>",Casa,Venta
pa+hj2vt6aVvlkhBySrUww==,Propiedad,04/03/2020,29/03/2020,04/03/2020,-316222339,-6068622,Argentina,Santa Fe,Santa Fe,,,,,,,,,300000,USD,,Terrenos juntos a la Venta. Tierra de Sueños 3 . ROLDÁN Y FUNES. FINAN,"En esta oportunidad ofrecemos a la comercialización una parcela  de terreno de 11440 Mts.  LOTES 70; 71; 72; 73 ; 74; 75; 76; 77; 78; 79 y 80  MANZANA 2 (SECTOR B). -MegaBarrio Abierto Residencial Tierra de Sueños 3. Con una ubicación estratégica, sobre el km 312 de la autopista Rosario-Córdoba, a tan solo 25&#039; del centro de Rosario y muy próximo a la ciudad de Roldán, el Emprendimiento se emplaza sobre una predio de 265 Hectáreas y cuenta con más de 4000 terrenos, que van desde los 360m2 hasta los 1040 m2 de superficie.  El proyecto incluye, entre otros atractivos, un lago artificial de 6,5 Has. playa de arena de 700 ml, complejos deportivos, recreativos y sociales. Ubicación: Autopista Rosario-Córdoba - Km.  312 Ciudad de Roldán  Sta.  Fe  Argentina. Superficie:1er.  etapa 165 hectáreas. 2da.  etapa 100 hectáreas. TOTAL 265 hectáreas. Lotes:1er.  etapa 2500 Lotes. 2da.  etapa 1520 Lotes. TOTAL 4020 Lotes. Tamaños:  Desde 360 m2.   - hasta 1100 m2 sup. Lanzamiento:1er.  etapa JUN 2010. 2da.  etapa JUL 2011. -Posesión:1er.  etapa DIC 2011. 2da.  etapa DIC 2013. Servicios:- Red Eléctrica. - Red de Gas. - Agua de red. - Red Cloacal.  (2da etapa)- Transporte Público. Amenities:- Lago recreativo de 6. 5 hectáreas. - 700 mts.  de playa. - Salón de eventos para 800 personas. - Kínder  Plazas recreativas. - Piscina IN OUT Climatizada. - Piscina infantil. - Jacuzzi  Vestuarios. - Complejo de canchas de fútbol.  (5 canchas de 5 y 3 canchas de 11)- Parque acuático. - Rampa Skate &amp;amp; Bike. - Cancha de Foot Golf.  - KP2727 -  - Aviso publicado por KiteProp CRM Inmobiliario",Otro,Venta
lbxQouSypGyyP9u0BHCgzA==,Propiedad,04/03/2020,28/04/2020,04/03/2020,-31639,-60704,Argentina,Santa Fe,Santa Fe,,,,,,,,,500000,ARS,,Alquiler de terreno (Ruta 1 KM 9 Cerca del Rio),3 Terrenos de 1100 y 1400 m2 a mts del rio Ubajay,Otro,Venta
eWD4VDCcnNfdsmaYbyrELA==,Propiedad,04/03/2020,28/04/2020,04/03/2020,-3161330223,-6068954849,Argentina,Santa Fe,Santa Fe,,,,,,,,,16500,USD,,El Ceibo  6100 - U$D 16.500 - Terreno en Venta,"LOTE EN ALVEAR: mide 10 de frente sur x 30. 20 de fondo, sobre calle el ceibo 6100, a cuatro cuadras de la ruta nº18, frente a una plaza.  el precio es de u$s16. 500",Otro,Venta
XflUhjysSRYaslZRKMsfxg==,Propiedad,04/03/2020,28/04/2020,04/03/2020,-31639,-60704,Argentina,Santa Fe,Santa Fe,,,,,,,,,100000,USD,,"Alquiler de terreno (Ruta 1 KM 8,2 Sobre la Ruta)",Espectacular lote sobre la ruta.  Apto cualquier emprendimiento.  Esta sobre el lado Oeste,Otro,Venta
lpYPAtSZTHbuz16hlDy0pA==,Propiedad,04/03/2020,28/04/2020,04/03/2020,-315942867,-606839873,Argentina,Santa Fe,Santa Fe,,,,,,,,,1700000,ARS,,Venta de departamento (Berutti y Alvear),"RAICESINMOBILIARIA VENTAAPROVECHA ULTIMAS 2 UNIDADES DISPONIBLESEXCELENTE  precio de Contado $850. 000FORMA DE PAGO Entrega (a convenir) saldo hasta 60 cuotaUbicados en calle Alvear y Berutti, Zona en total crecimientoEl mismo cuenta en PB con patio y-o cochera (abierta) comedor-estar, cocina- , en PA 1 Bano y 1 Dormitorio.",Otro,Venta
2dcQyeB39P9BlFMqQnKHqA==,Propiedad,04/03/2020,28/04/2020,04/03/2020,-316355358,-606891663,Argentina,Santa Fe,Santa Fe,,,,,,,,,169000,USD,,Terreno en venta de 228m2 ubicado en Otros Barrios,"Gran terreno sobre la calle LavalleEl mismo cuenta con una superficie total de 228,765 m2 de los cuales Consultar m2 pueden destinarse a la construcción.  El acceso es de asfalto.",Otro,Venta
KL+T5VSfg/WeueiqqMtu4g==,Propiedad,04/03/2020,06/07/2020,04/03/2020,-31613709,-60708808,Argentina,Santa Fe,Santa Fe,,,,3,2,1,189,67,3200000,ARS,,RE / MAX VENDE CASA 2 DORM COCHERA Y PATIO,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Jimena Vilar - MLS ID # 420121179-10Casa completamente desarrollada en planta baja con cochera y jardín al frente, estar, cocina - comedor, baño, lavadero, dos dormitorios y patio con gran superficie verde.<br>La casa se ubica en terreno irregular de 8.14 m de ancho, por 24.35 m en su lado Este y 22.20 m en su lado Oeste, sumando un total de 189 m2. Tiene 67 m2 cubiertos, 15 m2 semicubiertos y 107 descubiertos. <br>La propiedad tiene buena calidad constructiva y se encuentra en muy buen estado de mantenimiento.<br>Documentación al día, lista para transferir.<br>",Casa,Venta
lbTutgdyCiaCBie39clXww==,Propiedad,04/03/2020,12/07/2020,04/03/2020,-3164057,-60702462,Argentina,Santa Fe,Santa Fe,,,,5,2,1,70,62,100000,USD,,Departamento dos dormitorios barrio Constituyentes,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Melina Carmelé - MLS ID # 420121043-292Departamento (semipiso) de dos dormitorios al frente, ubicado en el primer piso. Cuenta con amplio estar<br>- comedor, cocina sectorizada con barra desayunadora, lavadero, un toilet y un baño completo, dos dormitorios con placard con interiores. Cómodo balcón. Se encuentra en uno de los barrios de mayor demanda de Santa Fe: Barrios Constituyentes. A una cuadra de Avenida Freyre, a 4 de boulevard y a 6 del centro.Zona de comercios, clubes, escuelas, transporte público. Cuenta con un muy buen estado de mantenimiento en general, el departamento y el edificio.",Departamento,Venta
4tQDMmFmqhVrH5y4aeLhNA==,Propiedad,04/03/2020,25/08/2020,04/03/2020,-3.16177E+11,-6.06824E+11,Argentina,Santa Fe,Santa Fe,,,,3,2,1,,,15500,ARS,,"GUEMES Y HUERGO, A METROS UTN.","Amplio departamento a 4 cuadras de Universidad Tecnol&oacute;gica,  primer piso, compuesto de dos dormitorios, cocina-comedor, ba&ntilde;o completo, lavadero, todos los servicios, No paga expensas, alquiler mas impuestos, <br />
  
 Ref#460765.",Departamento,Alquiler
X/0Gz2eEA2ZEOEBtRbcxPg==,Propiedad,04/03/2020,01/07/2020,04/03/2020,,,Argentina,Santa Fe,Santa Fe,,,,,,1,,,25000,ARS,,AV F ZUVIRIA 4000,"Moderno local vidriado con rejas, local de 5.10m x 6.65m mas anexo de 4m x 4m con entrepiso, ba&ntilde;o nuevo, <br />
  
 Ref#460915.",Local comercial,Alquiler
UxccwdUR5t7EPek4AGh8gw==,Propiedad,04/03/2020,27/06/2020,04/03/2020,-3162061,-60691787,Argentina,Santa Fe,Santa Fe,,,,4,1,1,86,89,68000,USD,,Casa en esquina ideal inversores,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Juan Manuel Rivero - MLS ID # 420121014-303Casa ubicada en Barrio Sgto. Cabral a una cuadra de la Calle Salvador de Carril en la esquina de Alvear y Regis Martinez<br><br>Cuenta con un Local Comercial de mucha trayectoria, actualmente alquilado y con muy buena renta. Ademas un dormitorio, baño, cocina comedor, habitación, cochera/patio y en planta alta un deposito. <br><br>Ideal para inversores que buscan renta o constructoras para reciclar o desarrollar un pequeño emprendimiento. <br>La propiedad se encuentra en trámite sucesorio.<br><br>",Casa,Venta
t4hSxpfu9/mRlYW+yCvIlw==,Propiedad,04/03/2020,27/06/2020,04/03/2020,-31651628,-60698283,Argentina,Santa Fe,Santa Fe,,,,2,1,1,58,58,,,Mensual,AMARAS CENTER - TORRE 1 - DEPARTAMENTO AMUEBLADO,"Corredor Responsable: Caroline Hogner - CCI Sta Fe N 0042Contacto: Giselle Mora Bournissent - MLS ID # 261122-13AMARRAS CENTER - TORRE 1 - PISO 8 C - 1 DORMITORIO - AMUEBLADO - Equipado listo para entrar a vivir! . Superficie 58 m2. COMODIDADES: living comedor con luz natural y aire split con vistas incomparables del entorno. Posee Instalación para TV, Internet, telefonía y portero.  Cocina/lavadero equipada con horno, heladera, lavarropas y termotanque, balcón; pasillo distribuidor con vestidor con interiores completos; un dormitorio con luz natural y aire split y un baño con griferías y artefactos premiun. El departamento cuanta con excelentes vistas panorámicas. Las Puertas son de madera laminadas y las aberturas de aluminio con vidrio doble de alta prestación.  La instalación de agua fría y caliente es termo-fusionada y los aires acondicionados con circuito eléctrico independiente. AMENITIES: dispone de varios salones de usos múltiples de dimensiones variables totalmente equipados con mesas y sillas, asador, horno, anafe, microondas, heladera, aire split y tv. Un gimnasio con máquinas modernas para su ejercitación y distensión, vestuarios de ambos sexos, una piscina recreativa, una piscina de 30 metros para natación, solarium, tres piletas con hidromasajes, sauna caliente y frío, sala de relax. Seguridad las 24hs. DISFRUTE EL PLACER DE VIVIR EN UN LUGAR MODERNO Y ELEGANTE.  Todos los ambientes cuentan con inmejorable vista panorámica al río, brindando una luminosidad única.  Lobby de ingreso jerarquizado y decorados especialmente. · Ascensores de última generación con control de accesos. · SUM totalmente equipados con asadores y mobiliario. · Piscinas con solarium y amenities. · Accionamiento automático de luces en palieres. · Servicio contra incendios.  · Muebles de cocina y baños diseñados a medida. · Revestimientos de categoría. · . LA SUPERACIÓN DE LA EXCELENCIA ES POSIBLE. - Arquitectura sustentable y calidad de vida. - Armonía y Naturaleza integrada. - Un lugar, un estilo, una elección. VIVA O INVIERTA EN EL PROYECTO URBANO PORTUARIO MÁS IMPORTANTE DEL INTERIOR DEL PAÍS. El precio publicado es de Contado. ",Departamento,Venta
bG3Z/Gl/LeBRW8kn2ScBtg==,Propiedad,04/03/2020,30/09/2020,04/03/2020,-316346539,-607014057,Argentina,Santa Fe,Santa Fe,,,,1,,1,,30,8800,ARS,Mensual,Royo Inmobiliaria alquila monoambiente ideal abogacía a una cuadra de boulevard,"Departamento en edificio por escalera. Monoambiente. Costa de un ambiente con cocina y baño completo con accesorios.  Cuenta con una habitación de 4 x 7 con placar chico. Posee anafe, termotanque, calefactor marca Escabe, mesada, bajomesada.  Las fotos corresponde a un depto de similares características en el mismo edificio",Departamento,Alquiler
